# Those are the parameters used for the vertical profiles definition
# Ht a1 a2 b1 b2 Hp Hw hT0 hP0 hW0 hsite
# h0	:	effective height of the data pixel
# hsite	:	height of the observation site 
11.200416068023515	-0.1978510159875947	0.16471283360810346	-4.429049627810953	-2.42207197543399	7.3170162672578		1.793591542585961	1.28	1.28	2.39	2.39
10.85082349236872	-0.17580734994295852	0.18606249190288768	-4.704075917238464	-2.968083894095454	7.310909859572232	1.796115980367549	1.28	1.28	2.39	2.39
11.050595126297845	-0.1971783430939354	0.19236918730059982	-4.493257383012586	-2.8223637691233265	7.3462434207951075	1.7151002460971276	1.28	1.28	2.39	2.39
11.812825361414111	-0.20736236085956178	0.16060135717564877	-4.195875040003993	-1.7792934052306746	7.35784109998363	1.786492409663828	1.28	1.28	2.39	2.39
12.816774445113957	-0.17362017579982836	0.12530319356743555	-4.457855291286128	-0.6855817888003012	7.401926595782967	1.6882759264562648	1.28	1.28	2.39	2.39
15.002841810021193	-0.04995008284392463	0.03188377639642203	-5.728687779916652	1.5331331636901637	7.45250670182505	1.669486597930308	1.28	1.28	2.39	2.39
15.813881651961157	-0.03975550663676639	-0.04003135975146464	-5.944761638778554	2.8034631769170675	7.557149150353888	1.7131376856282188	1.28	1.28	2.39	2.39
15.655898931478932	-0.03825758404776664	-0.033532300671961404	-6.006217517706406	2.5747020416588358	7.555024977372877	2.2523633757384514	1.28	1.28	2.39	2.39
14.741848174485174	-0.06870028932187072	0.013660479879167324	-5.6232172525364845	1.5722211269163346	7.467397954012352	2.201009778623341	1.28	1.28	2.39	2.39
13.775788070716818	-0.10727521395709208	0.05681164991484623	-5.267439901786483	0.6092728969234306	7.408559675389661	2.0953432988960627	1.28	1.28	2.39	2.39
13.46680394932566	-0.1054968349273299	0.06081219711103528	-5.266688189978852	0.45085590324279257	7.358647695305572	2.017260042183022	1.28	1.28	2.39	2.39
12.545963881481322	-0.13929420461387346	0.12505262893000635	-4.924732218039135	-0.9512768420906563	7.328970998568352	1.9178046837030933	1.28	1.28	2.39	2.39
